"","player_id","name_first","name_last","hand","dob","ioc","height","wikidata_id"
"12905",214829,"Julia","Ascua","R",1996-09-25,"ARG",NA,""
"12906",214830,"Julieta Sofia","Canas","U",1996-11-06,"ARG",NA,""
"12907",214831,"Lucia","Montano","U",1998-02-09,"BOL",NA,""
"12908",214832,"Carolina","Torrico","U",1999-06-05,"BOL",NA,""
"12909",214833,"Elianne Magali","Matto Chaparro","R",1998-06-27,"PAR",NA,""
"12910",214834,"Carolyn","Xie","U",1997-05-24,"USA",NA,""
"12911",214835,"Anastasija","Cobanovic","U",1998-02-17,"SRB",NA,""
"12912",214836,"Maria","Turrillo","U",1998-09-23,"VEN",NA,""
"12913",214837,"Daniela","Ramirez","R",1998-12-27,"VEN",NA,""
"12914",214838,"Isabella","Perez","U",2000-01-27,"VEN",NA,""
"12915",214839,"Jodie","Burrage","R",1999-05-28,"GBR",NA,"Q64374288"
"12916",214840,"Xiangruyi","Ji","U",1999-03-03,"CHN",NA,""
"12917",214841,"Mikaela","Molina Bugarija","U",1999-03-29,"ECU",NA,""
"12918",214842,"Zuleykha","Safarova","U",1999-11-27,"AZE",NA,""
"12919",214843,"Kanako","Osafune","L",1997-05-22,"JPN",NA,""
"12920",214844,"Yuna","Ito","U",1997-10-02,"JPN",NA,""
"12921",214845,"Natsumi","Koshino","U",1997-06-12,"JPN",NA,""
"12922",214846,"Maria","Mukai","U",1997-08-25,"JPN",NA,""
"12923",214847,"Yui","Tomita","U",1994-06-30,"JPN",NA,""
"12924",214848,"Megan","Rogers","R",1998-01-10,"GBR",NA,""
"12925",214849,"Maegan","Manasse","R",1995-04-16,"USA",168,"Q58835258"
"12926",214850,"Fanny","Caramaro","R",1996-01-17,"FRA",NA,""
"12927",214851,"Sena","Sahin","R",1998-01-12,"TUR",NA,""
"12928",214852,"Martina","Husarova","U",1996-05-18,"SVK",NA,""
"12929",214853,"Federica","Mordegan","U",1997-11-15,"ITA",NA,""
"12930",214854,"Nastasia","Jedrychowski","U",1999-08-13,"FRA",NA,""
"12931",214855,"Kristina","Lagoda","U",1995-08-10,"RUS",NA,""
"12932",214856,"Beatrice","Caruso","R",1995-05-21,"ITA",NA,""
"12933",214857,"Tamara","Culibrk","U",1997-11-29,"USA",NA,""
"12934",214858,"Sara","Cvorovic","U",1999-01-09,"SRB",NA,""
"12935",214859,"Bojana","Cecez","U",1985-10-03,"SRB",NA,""
"12936",214860,"Karola Patricia","Bejenaru","R",1997-06-29,"ROU",NA,"Q106673479"
"12937",214861,"Lucie","Prochazkova","U",1998-01-03,"CZE",NA,""
"12938",214862,"Martina","Okalova","U",1997-06-05,"SVK",NA,""
"12939",214863,"Sofya","Zhuk","R",1999-12-01,"RUS",176,"Q20669230"
"12940",214864,"Yuliya","Kim","U",1999-08-20,"UZB",NA,""
"12941",214865,"Darya","Shevchenko","U",1998-11-12,"KAZ",NA,""
"12942",214866,"Anastasia","Khlestova","U",1998-06-24,"RUS",NA,""
"12943",214867,"Hanine","Boudjadi","U",1999-10-07,"ALG",NA,""
"12944",214868,"Valeriya","Yushchenko","R",1999-06-26,"RUS",NA,"Q106288607"
"12945",214869,"Alisa","Solovieva","R",1998-03-20,"RUS",NA,""
"12946",214870,"Michelle","Van Lier","U",1996-08-16,"GER",NA,""
"12947",214871,"Ekaterina","Korzhova","U",1999-04-01,"RUS",NA,""
"12948",214872,"Mary","Lewis","U",1998-10-25,"USA",NA,""
"12949",214873,"Victoria","Flores","U",1999-04-01,"USA",NA,""
"12950",214874,"Masako","Makiba","U",1996-06-25,"JPN",NA,""
"12951",214875,"Kennedy","Shaffer","U",1997-05-21,"USA",NA,"Q65670794"
"12952",214876,"Amy","Yang","U",1997-01-20,"USA",NA,""
"12953",214877,"Makenna","Jones","U",1998-02-26,"USA",NA,""
"12954",214878,"Sophie","Muntean","U",2000-06-16,"FRA",NA,""
"12955",214879,"Lara","Dimmer","U",1996-12-21,"LUX",NA,""
"12956",214880,"Iana","Tishchenko","R",1996-04-24,"MDA",NA,""
"12957",214881,"Sarah","Schaerer","R",1997-03-04,"SUI",NA,""
"12958",214882,"Oliwia","Szymczuch","R",1998-04-12,"POL",NA,""
"12959",214883,"Francesca","Bullani","U",1996-12-03,"ITA",NA,""
"12960",214884,"Martina","Pratesi","U",1998-01-12,"ITA",NA,""
"12961",214885,"Meritxell","Perera Ros","U",1998-10-14,"ESP",NA,""
"12962",214886,"Gabriela","Yakalieva","U",1998-06-22,"BUL",NA,""
"12963",214887,"Stephanie","Nemtsova","R",1998-04-15,"USA",NA,"Q29346346"
"12964",214888,"Nicole Taylor","Pafundi","R",1999-04-26,"USA",NA,""
"12965",214889,"Jeannine","Hopfgartner","U",1998-03-01,"ITA",NA,""
"12966",214890,"Petra","Ivankovic","U",1996-06-20,"CRO",NA,""
"12967",214891,"Elvira","Juravliova","U",1997-03-15,"MDA",NA,""
"12968",214892,"Lucia","Ondrasova","U",1997-01-09,"SVK",NA,""
"12969",214893,"Sonja","Krtenova","U",1998-07-21,"CZE",NA,""
"12970",214894,"Tereza","Prochazkova","U",1999-06-21,"CZE",NA,""
"12971",214895,"Radka","Buzkova","R",2000-03-02,"CZE",NA,""
"12972",214896,"Alzbeta","Veverkova","R",1995-05-11,"SVK",NA,""
"12973",214897,"Alzbeta","Houbova","U",1996-01-08,"SVK",NA,""
"12974",214898,"Kimika","Sakata","R",1999-05-13,"JPN",NA,""
"12975",214899,"Yumi","Takaichi","U",1999-07-16,"JPN",NA,""
"12976",214900,"Martina","Zerulo","U",1998-08-21,"ITA",NA,""
"12977",214901,"Gaia","Squarcialupi","U",1997-10-23,"ITA",NA,""
"12978",214902,"Ziyu","Wang","R",1997-01-05,"CHN",NA,""
"12979",214903,"Ingrid","Di Carlo","R",1999-02-04,"ITA",NA,""
"12980",214904,"Anastasia","Zhovtiuk","U",1989-09-08,"UKR",NA,""
"12981",214905,"Abigail","Tere Apisah","U",1992-07-13,"PNG",NA,"Q23887620"
"12982",214906,"Claire","Liu","R",2000-05-25,"USA",170,"Q20898017"
"12983",214907,"Keyla Manuela","Cifuentes Monsalve","U",1997-12-25,"COL",NA,""
"12984",214908,"Isabella","Hurtado","U",1997-01-25,"COL",NA,""
"12985",214909,"Jada","Robinson","U",1999-01-29,"USA",NA,""
"12986",214910,"Sara","Kelly","U",1997-07-23,"USA",NA,""
"12987",214911,"Hannah","Cseplo","U",1996-09-23,"USA",NA,""
"12988",214912,"Camila","Millan Santacruz","U",1999-03-11,"COL",NA,""
"12989",214913,"Juanita","Diaz","U",1998-05-16,"COL",NA,""
"12990",214914,"Mileva","Cardenas Serna","U",2000-04-15,"MEX",NA,""
"12991",214915,"Claudia","Cortes De Maldonado","U",1980-03-24,"MEX",NA,""
"12992",214916,"Sophia","Kryloff","U",1997-10-05,"USA",NA,""
"12993",214917,"Jessica","Bruehwiler","U",1998-07-24,"SUI",NA,""
"12994",214918,"Evelyne Christelle Atticia","Tiron","U",1999-04-21,"ROU",NA,""
"12995",214919,"Dalila","Spiteri","U",1997-04-24,"ITA",NA,"Q65923182"
"12996",214920,"Paula Natalia","Orlini Campos","R",1992-01-15,"ARG",NA,""
"12997",214921,"Adna","Sofradzija","U",1998-05-05,"SWE",NA,""
"12998",214922,"Rebecca","Gustafson","U",1997-10-21,"SWE",NA,""
"12999",214923,"Ipek","Cevik","U",2000-02-21,"TUR",NA,""
"13000",214924,"Basak","Akbas","R",2000-02-14,"TUR",NA,"Q23915459"
"13001",214925,"Ellie Rose","Griffiths","U",1999-05-09,"GBR",NA,""
"13002",214926,"Ema","Lazic","U",1998-12-28,"GBR",NA,""
"13003",214927,"Rachel","Porter","U",1994-07-21,"GBR",NA,""
"13004",214928,"Louise","Holtum","U",1994-10-08,"GBR",NA,""
"13005",214929,"Clara","Tanielian","U",1996-08-13,"FRA",NA,""
"13006",214930,"Jenny","Duerst","U",1999-03-25,"SUI",NA,""
"13007",214931,"Emma","Roenholt","U",1997-12-12,"DEN",NA,""
"13008",214932,"Sangeeta","Roopan","R",1999-03-07,"NOR",NA,""
"13009",214933,"Darta Elizabete","Emulina","R",1997-06-05,"LAT",NA,"Q16498105"
"13010",214934,"Astrid Wanja","Brune Olsen","R",1999-06-23,"NOR",NA,"Q29478522"
"13011",214935,"Malene","Helgo","U",1999-08-26,"NOR",NA,"Q24006300"
"13012",214936,"Alexandra","Borg","R",1997-07-14,"NOR",NA,""
"13013",214937,"Eva","Guerrero Alvarez","U",1999-09-04,"ESP",NA,"Q97064638"
"13014",214938,"Alana","Tuayeva","U",1999-10-14,"RUS",NA,""
"13015",214939,"Anna","Kalinskaya","R",1998-12-02,"RUS",175,"Q20088944"
"13016",214940,"Yasmine","Bengebara","R",2000-08-03,"MAR",NA,""
"13017",214941,"Salma","Ziouti","R",1999-10-10,"MAR",NA,""
"13018",214942,"Lilya","Hadab","U",1999-05-13,"MAR",NA,"Q29645946"
"13019",214943,"Radia","Lalami","U",1999-05-01,"MAR",NA,""
"13020",214944,"Claudia","Franze","R",1990-05-24,"ITA",NA,""
"13021",214945,"Chelsea","Vanhoutte","U",1999-09-23,"BEL",NA,"Q106875684"
"13022",214946,"Anastasia","Mikheeva","R",1999-05-28,"GBR",NA,""
"13023",214947,"Anjelika","Vlasenkova","U",1999-06-27,"RUS",NA,""
"13024",214948,"Christina","Lao","U",1995-04-04,"AUT",NA,""
"13025",214949,"Maria","Oreshkina","R",2000-09-21,"RUS",NA,""
"13026",214950,"Natalia","Garcia Molina","U",1999-01-25,"ESP",NA,""
"13027",214951,"Michelle","Fux","U",1998-02-04,"SUI",NA,""
"13028",214952,"Dorthea","Faa Hviding","U",1998-11-03,"NOR",NA,""
"13029",214953,"Vlada","Medvedcova","R",1999-07-31,"MDA",NA,""
"13030",214954,"Marketa","Vondrousova","L",1999-06-28,"CZE",173,"Q18918709"
"13031",214955,"Camilla","Abbate","U",1997-12-10,"ITA",NA,""
"13032",214956,"Miriam","Kolodziejova","R",1997-04-11,"CZE",NA,"Q18918708"
"13033",214957,"Evaggelia","Kokkinaki","U",2000-02-02,"GRE",NA,""
"13034",214958,"Natalia","Nikolopoulou","L",2000-02-11,"GRE",NA,""
"13035",214959,"Nika","Shytkouskaya","U",1999-02-02,"BLR",NA,""
"13036",214960,"Hanna","Kryvatulava","U",1998-12-20,"BLR",NA,""
"13037",214961,"Kimberly","Mpukusa","U",1997-10-15,"ZIM",NA,""
"13038",214962,"Anna","Pribylova","R",1997-12-18,"RUS",NA,"Q106242320"
"13039",214963,"Elena","Antonova","U",1998-06-10,"RUS",NA,""
"13040",214964,"Dariya","Detkovskaya","R",2000-02-26,"KAZ",NA,"Q64995952"
"13041",214965,"Adelaida","Allakhverdiyeva","U",2000-02-19,"KAZ",NA,""
"13042",214966,"Marina","Antonova","U",1998-06-10,"RUS",NA,""
"13043",214967,"Camila","Andrade","U",1999-12-20,"COL",168,""
"13044",214968,"Laura Sofia","Rico Garcia","U",2000-05-07,"COL",NA,""
"13045",214969,"Qian Nan","Feng","U",1996-05-17,"CHN",NA,""
"13046",214970,"Stefani","Arsova","U",1999-05-17,"BUL",NA,""
"13047",214971,"Kim","Fontana","U",1999-07-28,"SUI",NA,""
"13048",214972,"Shanshan","Guo","U",1996-08-09,"CHN",NA,"Q40982120"
"13049",214973,"Linnea","Malmqvist","U",1998-05-30,"SWE",NA,"Q47472401"
"13050",214974,"Francesca","Delledera","U",1996-06-28,"ITA",NA,""
"13051",214975,"Anhzelika","Isaeva","R",2000-11-20,"RUS",NA,"Q106620840"
"13052",214976,"Apolline","Rassat","U",1998-01-09,"FRA",NA,""
"13053",214977,"Linda","Guerzize","R",1996-07-01,"FRA",NA,""
"13054",214978,"Akiko","Okuda","U",1993-09-13,"USA",NA,""
"13055",214979,"Danna Valentina","Galeano","U",1998-06-23,"COL",NA,""
"13056",214980,"Jessica","Crivelletto","R",1998-11-25,"SUI",NA,""
"13057",214981,"Elena","Rybakina","R",1999-06-17,"KAZ",184,"Q42055714"
"13058",214982,"Yasemin Ada","Boru","U",2000-07-05,"TUR",NA,""
"13059",214983,"Mihika","Yadav","U",1999-11-10,"IND",NA,""
"13060",214984,"Noya","Ohana","U",2000-03-30,"ISR",NA,""
"13061",214985,"Wiktoria","Kulik","R",1999-05-26,"POL",NA,""
"13062",214986,"Tatiana","Makarova","R",2000-08-07,"RUS",NA,""
"13063",214987,"Shahar","Biran","R",1998-09-13,"ISR",NA,"Q61644455"
"13064",214988,"Ke","Mao","U",1996-10-06,"CHN",NA,""
"13065",214989,"Yan Tung","Ki","R",1991-12-21,"HKG",NA,""
"13066",214990,"Silky","Sachdeva","R",1994-04-07,"IND",NA,""
"13067",214991,"Francesca","Gaida","U",2000-05-29,"ITA",NA,""
"13068",214992,"Zhibek","Kulambayeva","R",2000-03-26,"KAZ",172,"Q48200215"
"13069",214993,"Ainur","Suleimenova","R",2000-02-19,"KAZ",NA,""
"13070",214994,"Polina","Novikova","U",1998-02-16,"RUS",NA,""
"13071",214995,"Sofya","Golubovskaya","R",2000-05-11,"RUS",NA,""
"13072",214996,"Carla","Hassaine","U",1999-06-20,"FRA",NA,""
"13073",214997,"Eden Megan","Chang","U",1993-12-24,"LUX",NA,""
"13074",214998,"Karina","Traxler","R",1997-08-08,"USA",NA,""
"13075",214999,"Haley","Gay","U",1991-04-03,"USA",NA,""
"13076",215000,"Paige","Cline","U",1997-02-22,"USA",NA,"Q108070563"
"13077",215001,"Carmen","Schultheiss","U",1999-06-04,"GER",NA,"Q66424683"
"13078",215002,"Anna","Gabric","R",1998-05-20,"GER",NA,"Q52083922"
"13079",215003,"Katharina","Herpertz","L",1997-02-25,"GER",NA,""
"13080",215004,"Holly","Horsfall","R",1997-11-23,"GBR",NA,""
"13081",215005,"Vlada","Filinskaya","U",1998-05-07,"UKR",NA,""
"13082",215006,"Zeynep","Cakirer","U",2000-10-08,"TUR",NA,""
"13083",215007,"Anastasiia","Zviahintseva","R",1995-04-08,"UKR",NA,""
"13084",215008,"Siyu","Chen","U",1995-03-02,"CHN",NA,""
"13085",215009,"Arianna","Tricarico","U",1995-03-15,"ITA",NA,""
"13086",215010,"Yijia","Shao","U",1997-01-09,"CHN",NA,""
"13087",215011,"Zuzanna","Wilk","U",1999-10-31,"POL",NA,""
"13088",215012,"Nell","Miller","U",2000-02-25,"GBR",NA,""
"13089",215013,"Marcelina","Podlinska","U",1999-05-27,"POL",NA,""
"13090",215014,"Rosie","Cheng","R",1998-08-01,"NZL",NA,""
"13091",215015,"Karine","Sarkisova","U",1998-06-07,"RUS",NA,""
"13092",215016,"Eleonora","Molinaro","U",2000-09-04,"LUX",NA,"Q21970595"
"13093",215017,"Lauren","Deegan","U",1997-11-26,"IRL",NA,""
"13094",215018,"Destanee","Aiava","R",2000-05-10,"AUS",175,"Q23059524"
"13095",215019,"Maria Jose","Portillo Ramirez","R",1999-05-08,"MEX",NA,"Q55138583"
"13096",215020,"Anna","Blinkova","R",1998-09-10,"RUS",179,"Q20676027"
"13097",215021,"Naima","Karamoko","U",1997-09-30,"SUI",NA,""
"13098",215022,"Amelia","Stuart","U",1995-03-16,"GBR",NA,""
"13099",215023,"Elena","Belenova","U",1998-02-14,"RUS",NA,""
"13100",215024,"Kristina","Kislyak","U",1999-04-17,"RUS",NA,""
"13101",215025,"Tamara","Kupkova","U",1998-02-03,"SVK",NA,""
"13102",215026,"Andra Maria","Nitescu","L",1997-04-24,"ROU",NA,""
"13103",215027,"Laura Margareta","Luca","U",1994-10-15,"ROU",NA,""
"13104",215028,"Sofija","Zecevic","U",1999-02-28,"CAN",NA,""
"13105",215029,"Natalia","Vovk","R",1997-04-15,"RUS",NA,""
"13106",215030,"Zehra Lara","Tekbas","U",2000-04-11,"TUR",NA,""
"13107",215031,"Dominique","Karregat","R",1995-09-29,"NED",NA,"Q76009942"
"13108",215032,"Dominika","Paczena","U",1999-07-17,"POL",NA,""
"13109",215033,"Marta","Dyba","U",1997-07-24,"POL",NA,""
"13110",215034,"Martina","Malmqvist","U",1997-01-02,"SWE",NA,""
"13111",215035,"Dayana","Yastremska","R",2000-05-15,"UKR",175,"Q23888026"
"13112",215036,"Paula","Comella Aguilo","U",1997-10-09,"ESP",NA,""
"13113",215037,"Kayla","Day","L",1999-09-28,"USA",173,"Q26696206"
"13114",215038,"Pei Ju","Chien","U",1999-01-06,"TPE",NA,""
"13115",215039,"Lara","Salden","R",1999-01-29,"BEL",NA,"Q66309591"
"13116",215040,"Emma","Reyes Baca","U",1991-11-17,"MEX",NA,""
"13117",215041,"Dalila","Said","R",2000-07-26,"EGY",NA,""
"13118",215042,"Katie","Swan","R",1999-03-24,"GBR",170,"Q18920151"
"13119",215043,"Qianhui","Tang","R",2000-09-10,"CHN",NA,"Q30068619"
"13120",215044,"Yu Tong","Tang","U",1999-01-29,"CHN",NA,""
"13121",215045,"Xinyu","Jiang","U",1999-03-03,"CHN",NA,"Q30068620"
"13122",215046,"Lingwei","Kong","U",1998-04-08,"CHN",NA,""
"13123",215047,"Mi Zhuoma","You","R",1999-12-20,"CHN",NA,""
"13124",215048,"Bianca","Vitale","R",1999-07-29,"ITA",NA,""
"13125",215049,"Michela","Xibilia","U",1998-10-17,"ITA",NA,""
"13126",215050,"Schena","Benamar","U",1999-01-18,"FRA",NA,""
"13127",215051,"Juliette","Colard","U",2000-08-07,"FRA",NA,""
"13128",215052,"Katka","Stach","U",1998-03-01,"CZE",NA,""
"13129",215053,"Dorien","Cuypers","U",1997-07-16,"BEL",NA,""
"13130",215054,"Siqi","Cao","U",1999-01-17,"CHN",NA,""
"13131",215055,"Zhima","Du","R",1999-09-12,"CHN",NA,""
"13132",215056,"Yi","Wang","U",1999-01-31,"CHN",NA,""
"13133",215057,"Jelena Karla","Vujicic","R",1996-10-03,"CRO",NA,""
"13134",215058,"Ayaka","Kanai","U",1995-10-11,"JPN",NA,""
"13135",215059,"Reina","Takahashi","U",1996-08-08,"JPN",NA,""
"13136",215060,"Aya","Tanaka","U",1995-08-16,"JPN",NA,""
"13137",215061,"Julia","Iglesias","U",2000-06-02,"BRA",NA,""
"13138",215062,"Carson","Branstine","R",2000-09-09,"USA",180,"Q28532571"
"13139",215063,"Amanda","Gilson","U",1994-08-13,"USA",NA,""
"13140",215064,"Maria","Mateas","R",1999-07-21,"USA",NA,"Q25929578"
"13141",215065,"Kylie","Mckenzie","U",1999-03-21,"USA",NA,"Q47509887"
"13142",215066,"Jenny","Claffey","U",1990-07-25,"IRL",NA,""
"13143",215067,"Valeriya","Zhupanska","U",2000-02-21,"UKR",NA,""
"13144",215068,"Fatima","Bizhukova","U",1997-08-16,"RUS",NA,""
"13145",215069,"Veronika","Gardazari","U",1997-09-19,"RUS",NA,""
"13146",215070,"Angelina","Fedorova","U",2000-07-05,"RUS",NA,""
"13147",215071,"Viktoriia","Kalinina","U",1999-01-05,"RUS",NA,""
"13148",215072,"Polina","Malykh","U",1998-12-06,"RUS",NA,""
"13149",215073,"Karolina","Silwanowicz","U",1998-03-02,"POL",NA,""
"13150",215074,"Darya","Bulatova","U",1997-04-02,"RUS",NA,""
"13151",215075,"Laura","Heinrichs","U",1990-12-02,"GER",NA,""
"13152",215076,"Seven","Oral","U",1992-06-02,"TUR",NA,""
"13153",215077,"Viktoria","Morvayova","U",2001-03-10,"SVK",NA,"Q106293997"
"13154",215078,"Emelie Luisa","Schwarte","R",1999-03-28,"GER",NA,""
"13155",215079,"Sarah","Behbehani","U",1989-11-03,"KUW",NA,""
"13156",215080,"Luciana","Rabines","R",1998-10-01,"USA",NA,""
"13157",215081,"Meredith G","Jones","R",1999-01-27,"PHI",NA,""
"13158",215082,"Latifah","Al Sayed Omar","R",1989-07-10,"KUW",NA,""
"13159",215083,"Nency","Chipan","U",1998-10-14,"FRA",NA,""
"13160",215084,"Momoka","Chimura","L",1999-02-17,"JPN",NA,""
"13161",215085,"Zoe","Hitt","R",2001-03-08,"USA",NA,""
"13162",215086,"Andrea","Perez Lopez","U",1998-07-12,"MEX",NA,""
"13163",215087,"Kirandeep Kaur","Kotade","U",1994-04-20,"IND",NA,""
"13164",215088,"Sachi","Belwal","R",1998-11-29,"USA",NA,""
"13165",215089,"Nandini","Sharma","R",1999-01-08,"IND",NA,""
"13166",215090,"Tanya Amala","Burgula","U",1994-07-14,"IND",NA,""
"13167",215091,"Sarah","Pang","U",1985-03-06,"SGP",NA,""
"13168",215092,"Magdalini","Adaloglou","U",1999-09-05,"GRE",NA,""
"13169",215093,"Chiara","Catini","R",1999-07-17,"ITA",NA,""
"13170",215094,"Alexandra","Marina","U",2000-09-06,"ITA",NA,""
"13171",215095,"Giulia","Peoni","U",2000-06-18,"ITA",NA,""
"13172",215096,"Jaimee","Fourlis","R",1999-09-17,"AUS",168,""
"13173",215097,"Sabina","Smirnova","R",1999-07-30,"UZB",NA,""
"13174",215098,"Emma","Hurst","U",1996-06-21,"GBR",NA,""
"13175",215099,"Meriem","Turki","U",2000-07-27,"TUN",NA,""
"13176",215100,"Anna Maria","Procacci","U",1997-02-26,"ITA",NA,""
"13177",215101,"Devanshi G","Bhimjiyani","R",1997-05-04,"IND",NA,""
"13178",215102,"Nina","Nikitovic","U",1998-05-20,"SRB",NA,""
"13179",215103,"Yasmina","El Sayed","R",1996-05-28,"GBR",NA,""
"13180",215104,"Rana","Essam","U",1999-04-21,"EGY",NA,""
"13181",215105,"Salma","El Garhi","R",1999-06-05,"EGY",NA,""
"13182",215106,"Habiba","Khaled Aly","R",1999-05-25,"EGY",NA,""
"13183",215107,"Nicole","Bunea","L",1999-01-06,"CAN",NA,""
"13184",215108,"Sara","Amiri","U",1997-04-29,"SWE",NA,""
"13185",215109,"Costanza","Traversi","U",2000-07-19,"ITA",NA,""
"13186",215110,"Joanna","Zawadzka","U",1997-02-20,"POL",NA,"Q106469609"
"13187",215111,"Joanne","Zuger","U",2000-11-17,"SUI",NA,"Q65585520"
"13188",215112,"Emily","Casteleyn","U",1996-02-08,"BEL",NA,""
"13189",215113,"Nina","Van Oost","R",1998-07-18,"BEL",NA,""
"13190",215114,"Teodora","Djordjevic","R",1995-11-07,"ITA",NA,""
"13191",215115,"Maram","Selim","U",1997-09-13,"EGY",NA,""
"13192",215116,"Melissa Ishuan","Ifidzhen","U",1998-06-18,"RUS",NA,""
"13193",215117,"Dagmar","Zdrubecka","L",2000-11-11,"CZE",NA,""
"13194",215118,"Solomiya","Rohovets","U",2000-11-14,"UKR",NA,""
"13195",215119,"Natsumi","Okamoto","U",1997-01-02,"JPN",162,""
"13196",215120,"Sara","Neves","U",2001-02-10,"POR",NA,""
"13197",215121,"Simone","Simas","U",2000-08-26,"POR",NA,""
"13198",215122,"Angeline Devi","Devanthiran","U",1996-05-01,"SGP",NA,""
"13199",215123,"Yus Syazlin Nabila Binti","Yusri","U",1998-03-10,"MAS",NA,"Q23059683"
"13200",215124,"Sara","Amini","U",1997-09-24,"IRI",NA,""
"13201",215125,"Saara","Kunakunova","U",2001-01-10,"KGZ",NA,""
"13202",215126,"Eliza","Askarova","U",2000-04-16,"KGZ",NA,""
"13203",215127,"Julie","Byrne","R",1997-07-16,"IRL",NA,""
"13204",215128,"Alexandra","Alegre Ferre","U",1999-09-12,"ESP",NA,""
"13205",215129,"Alexandra","Dubrovina","U",1999-09-28,"RUS",NA,""
"13206",215130,"Natalie","Kallmunzerova","U",1997-06-11,"CZE",NA,""
"13207",215131,"Nefisa","Berberovic","U",1999-07-03,"BIH",NA,"Q28777208"
"13208",215132,"Adriana","Marikova","U",1999-09-21,"CZE",NA,""
"13209",215133,"Imren","Bilgic","U",1999-08-25,"TUR",NA,""
"13210",215134,"Chengyiyi","Yuan","U",2000-08-24,"CHN",NA,""
"13211",215135,"Jiaqi","Yang","U",1998-01-12,"CHN",NA,""
"13212",215136,"Yani","Genesse","R",1995-02-02,"BEL",NA,""
"13213",215137,"Yifei","Yang","U",1997-09-27,"CHN",NA,""
"13214",215138,"Lulu","Sun","U",2001-04-14,"SUI",NA,"Q61944757"
"13215",215139,"Constanza Lara","Tempone","U",1992-06-01,"ARG",NA,""
"13216",215140,"Eugenia","Ganga","U",1998-08-11,"ARG",NA,"Q107650369"
"13217",215141,"Lucie","Kankova","R",2000-01-11,"CZE",NA,""
"13218",215142,"Yunjun","Wu","U",1993-01-14,"CHN",NA,""
"13219",215143,"Anastasiya","Smirnova","U",1997-08-16,"RUS",NA,""
"13220",215144,"Daniela","Vismane","R",2000-08-10,"LAT",NA,"Q28777187"
"13221",215145,"Hanna","Sokal","U",1998-12-22,"BLR",NA,""
"13222",215146,"Aleksandra","Rojek","U",1998-05-02,"POL",NA,""
"13223",215147,"Nina","Marjanovic","R",1998-03-19,"SRB",NA,""
"13224",215148,"Marianthi","Tsesmetzi","U",2000-11-28,"GRE",NA,""
"13225",215149,"Emmanouela","Antonakis","U",2000-08-01,"GRE",NA,""
"13226",215150,"Shelly","Krolitzky","R",1999-07-08,"ISR",NA,"Q28758351"
"13227",215151,"Lina","Glushko","U",2000-01-12,"ISR",NA,"Q52063079"
"13228",215152,"Tamara","Barad Itzhaki","R",2000-11-29,"ISR",NA,""
"13229",215153,"Kristin","Younes","U",2001-04-05,"ISR",NA,""
"13230",215154,"Audrey","Marquard","U",1995-10-29,"USA",NA,""
"13231",215155,"Olesya","Pervushina","R",2000-04-29,"RUS",NA,"Q24258869"
"13232",215156,"Alessandra","Amodeo","U",1997-07-14,"ITA",NA,""
"13233",215157,"Anna","Hermann","U",1997-03-19,"SWE",NA,""
"13234",215158,"Maria Del Rosario","Vazquez","U",1998-11-18,"ARG",NA,"Q66023221"
"13235",215159,"Victoria Ariadna","Beccio","U",1997-11-15,"ARG",NA,""
"13236",215160,"Shivani","Manjanna","U",1999-09-11,"IND",NA,""
"13237",215161,"Soha","Sadiq","U",1998-06-26,"IND",NA,""
"13238",215162,"Komal","Nagare","U",1996-02-23,"IND",NA,""
"13239",215163,"Zeel","Desai","R",1999-02-18,"IND",NA,"Q64138486"
"13240",215164,"Lizaveta","Hancharova","U",1997-06-09,"BLR",NA,""
"13241",215165,"Daniela","Obando","R",1998-01-13,"HON",NA,""
"13242",215166,"Aneta","Kladivova","R",2000-05-23,"CZE",NA,"Q106354321"
"13243",215167,"Adrianna","Sosnowska","U",1999-04-23,"POL",NA,""
"13244",215168,"Elzbieta","Iwaniuk","U",1997-04-24,"POL",NA,""
"13245",215169,"Roksana","Lukasiak","R",1996-01-04,"POL",NA,""
"13246",215170,"Yara","Abed","R",1994-05-25,"ISR",NA,""
"13247",215171,"Vered","Bert","R",1999-12-01,"ISR",NA,""
"13248",215172,"Patrizia","Fusco","U",1994-04-14,"ITA",NA,""
"13249",215173,"Laura","Gil Lerin","U",1999-07-13,"ESP",NA,""
"13250",215174,"Claudia","Hoste Ferrer","U",1998-11-12,"ESP",NA,""
"13251",215175,"Alexandra","Viktorovitch","U",2000-10-13,"SWE",NA,""
"13252",215176,"Anastasia","Veselova","U",1999-05-28,"RUS",NA,""
"13253",215177,"Polina","Bakhmutkina","U",1999-04-25,"RUS",NA,""
"13254",215178,"Katharina","Kukaras","U",1999-01-27,"GER",NA,""
"13255",215179,"Natalia","Jelinkova","U",1997-09-04,"SVK",NA,""
"13256",215180,"Seira","Shimizu","U",1999-01-25,"JPN",NA,""
"13257",215181,"Sarina","Kang","U",1996-06-19,"AUS",NA,""
"13258",215182,"Lila","Humaloja","U",1998-01-26,"FIN",NA,""
"13259",215183,"Keiko","Fukui","U",1995-10-01,"JPN",NA,""
"13260",215184,"Sofya","Gulnova","R",1998-01-26,"RUS",NA,""
"13261",215185,"Zhou","Mingjun","U",1999-01-09,"CHN",NA,""
"13262",215186,"Watsachol","Sawasdee","L",2000-01-17,"THA",NA,"Q84349697"
